Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_88_317,VGND,li1,152.0300,250.2400,0.000152
FILLER_88_309,VGND,li1,149.5000,250.2400,0.000159
FILLER_88_274,VGND,li1,133.4000,250.2400,0.000201
FILLER_88_263,VGND,li1,127.8800,250.2400,0.000215
FILLER_88_257,VGND,li1,124.4300,250.2400,0.000226
FILLER_88_253,VGND,li1,122.1300,250.2400,0.000230
FILLER_88_251,VGND,li1,121.2100,250.2400,0.000230
FILLER_88_247,VGND,li1,120.0600,250.2400,0.000234
FILLER_88_235,VGND,li1,116.3800,250.2400,0.000241
FILLER_88_214,VGND,li1,104.8800,250.2400,0.000245
FILLER_88_207,VGND,li1,101.2000,250.2400,0.000243
FILLER_88_195,VGND,li1,95.4500,250.2400,0.000240
FILLER_88_172,VGND,li1,87.4000,250.2400,0.000233
FILLER_88_141,VGND,li1,70.6100,250.2400,0.000213
FILLER_88_130,VGND,li1,66.2400,250.2400,0.000204
FILLER_88_116,VGND,li1,59.1100,250.2400,0.000190
FILLER_88_104,VGND,li1,56.1200,250.2400,0.000181
FILLER_88_83,VGND,li1,43.9300,250.2400,0.000130
FILLER_88_77,VGND,li1,42.3200,250.2400,0.000130
FILLER_88_65,VGND,li1,38.1800,250.2400,0.000111
FILLER_88_53,VGND,li1,32.6600,250.2400,0.000077
FILLER_88_41,VGND,li1,27.1400,250.2400,0.000058
FILLER_88_29,VGND,li1,21.6200,250.2400,0.000049
FILLER_88_27,VGND,li1,18.1700,250.2400,0.000050
FILLER_88_15,VGND,li1,15.1800,250.2400,0.000050
FILLER_88_3,VGND,li1,9.6600,250.2400,0.000051
FILLER_87_809,VGND,li1,380.4200,250.2400,0.000561
FILLER_87_797,VGND,li1,374.9000,250.2400,0.000561
FILLER_87_785,VGND,li1,369.3800,250.2400,0.000560
FILLER_87_764,VGND,li1,357.1900,250.2400,0.000505
FILLER_87_741,VGND,li1,347.0700,250.2400,0.000397
FILLER_87_729,VGND,li1,343.6200,250.2400,0.000355
FILLER_87_727,VGND,li1,340.1700,250.2400,0.000291
FILLER_87_723,VGND,li1,339.0200,250.2400,0.000291
FILLER_87_705,VGND,li1,331.2000,250.2400,0.000171
FILLER_87_693,VGND,li1,327.0600,250.2400,0.000180
FILLER_87_673,VGND,li1,315.7900,250.2400,0.000209
FILLER_87_670,VGND,li1,314.1800,250.2400,0.000209
FILLER_87_658,VGND,li1,310.9600,250.2400,0.000216
FILLER_87_647,VGND,li1,304.9800,250.2400,0.000229
FILLER_87_635,VGND,li1,300.3800,250.2400,0.000236
FILLER_87_623,VGND,li1,294.8600,250.2400,0.000239
FILLER_87_614,VGND,li1,288.4200,250.2400,0.000242
FILLER_87_607,VGND,li1,284.9700,250.2400,0.000244
FILLER_87_603,VGND,li1,283.1300,250.2400,0.000244
FILLER_87_576,VGND,li1,273.2400,250.2400,0.000244
FILLER_87_567,VGND,li1,266.8000,250.2400,0.000242
FILLER_87_559,VGND,li1,262.8900,250.2400,0.000240
FILLER_87_532,VGND,li1,250.4700,250.2400,0.000231
FILLER_87_524,VGND,li1,248.4000,250.2400,0.000229
FILLER_87_512,VGND,li1,243.8000,250.2400,0.000223
FILLER_87_495,VGND,li1,233.4500,250.2400,0.000207
FILLER_87_489,VGND,li1,231.8400,250.2400,0.000203
FILLER_87_473,VGND,li1,223.3300,250.2400,0.000189
FILLER_87_461,VGND,li1,220.3400,250.2400,0.000183
FILLER_87_449,VGND,li1,214.8200,250.2400,0.000168
FILLER_87_447,VGND,li1,211.3700,250.2400,0.000161
FILLER_87_443,VGND,li1,210.2200,250.2400,0.000161
FILLER_87_435,VGND,li1,206.0800,250.2400,0.000151
FILLER_87_427,VGND,li1,203.7800,250.2400,0.000145
FILLER_87_405,VGND,li1,192.2800,250.2400,0.000115
FILLER_87_391,VGND,li1,185.6100,250.2400,0.000095
FILLER_87_385,VGND,li1,184.0000,250.2400,0.000088
FILLER_87_376,VGND,li1,178.9400,250.2400,0.000069
FILLER_87_344,VGND,li1,164.6800,250.2400,0.000114
FILLER_87_335,VGND,li1,159.8500,250.2400,0.000130
FILLER_87_329,VGND,li1,158.2400,250.2400,0.000137
FILLER_87_320,VGND,li1,153.1800,250.2400,0.000152
FILLER_87_312,VGND,li1,150.8800,250.2400,0.000159
FILLER_87_300,VGND,li1,146.2800,250.2400,0.000172
FILLER_87_289,VGND,li1,138.6900,250.2400,0.000188
FILLER_87_281,VGND,li1,136.6200,250.2400,0.000194
FILLER_87_256,VGND,li1,123.7400,250.2400,0.000226
FILLER_87_246,VGND,li1,119.3700,250.2400,0.000234
FILLER_87_238,VGND,li1,116.8400,250.2400,0.000241
FILLER_87_229,VGND,li1,111.0900,250.2400,0.000247
FILLER_87_225,VGND,li1,109.9400,250.2400,0.000247
FILLER_87_218,VGND,li1,107.1800,250.2400,0.000246
FILLER_87_208,VGND,li1,101.8900,250.2400,0.000244
FILLER_87_200,VGND,li1,99.3600,250.2400,0.000241
FILLER_87_185,VGND,li1,91.3100,250.2400,0.000237
FILLER_87_177,VGND,li1,88.7800,250.2400,0.000235
FILLER_87_167,VGND,li1,82.5700,250.2400,0.000228
FILLER_87_163,VGND,li1,81.4200,250.2400,0.000228
FILLER_87_127,VGND,li1,65.7800,250.2400,0.000204
FILLER_87_113,VGND,li1,57.7300,250.2400,0.000181
FILLER_87_110,VGND,li1,56.5800,250.2400,0.000181
FILLER_87_98,VGND,li1,53.3600,250.2400,0.000169
FILLER_87_92,VGND,li1,48.0700,250.2400,0.000156
FILLER_87_81,VGND,li1,44.6200,250.2400,0.000140
FILLER_87_69,VGND,li1,40.0200,250.2400,0.000119
FILLER_87_57,VGND,li1,34.5000,250.2400,0.000093
FILLER_87_55,VGND,li1,31.0500,250.2400,0.000077
FILLER_87_43,VGND,li1,28.0600,250.2400,0.000058
FILLER_87_31,VGND,li1,22.5400,250.2400,0.000049
FILLER_87_19,VGND,li1,17.0200,250.2400,0.000050
FILLER_87_7,VGND,li1,11.5000,250.2400,0.000051
FILLER_86_819,VGND,li1,382.4900,244.8000,0.000938
FILLER_86_813,VGND,li1,380.8800,244.8000,0.000938
FILLER_86_808,VGND,li1,378.1200,244.8000,0.000935
FILLER_86_782,VGND,li1,366.6200,244.8000,0.000916
FILLER_86_769,VGND,li1,359.7200,244.8000,0.000869
FILLER_86_757,VGND,li1,354.6600,244.8000,0.000810
FILLER_86_752,VGND,li1,352.3600,244.8000,0.000778
FILLER_86_727,VGND,li1,340.6300,244.8000,0.000507
FILLER_86_713,VGND,li1,334.1900,244.8000,0.000384
FILLER_86_701,VGND,li1,328.4400,244.8000,0.000350
FILLER_86_699,VGND,li1,327.2900,244.8000,0.000357
FILLER_86_665,VGND,li1,311.6500,244.8000,0.000398
FILLER_86_651,VGND,li1,305.2100,244.8000,0.000413
FILLER_86_645,VGND,li1,303.6000,244.8000,0.000420
FILLER_86_632,VGND,li1,299.0000,244.8000,0.000427
FILLER_86_620,VGND,li1,293.4800,244.8000,0.000441
FILLER_86_608,VGND,li1,287.9600,244.8000,0.000451
FILLER_86_601,VGND,li1,282.2100,244.8000,0.000463
FILLER_86_589,VGND,li1,279.2200,244.8000,0.000467
FILLER_86_587,VGND,li1,275.7700,244.8000,0.000473
FILLER_86_575,VGND,li1,272.7800,244.8000,0.000478
FILLER_86_568,VGND,li1,267.0300,244.8000,0.000485
FILLER_86_560,VGND,li1,264.9600,244.8000,0.000487
FILLER_86_551,VGND,li1,259.6700,244.8000,0.000492
FILLER_86_533,VGND,li1,251.3900,244.8000,0.000501
FILLER_86_526,VGND,li1,248.8600,244.8000,0.000504
FILLER_86_514,VGND,li1,244.7200,244.8000,0.000506
FILLER_86_502,VGND,li1,239.2000,244.8000,0.000509
FILLER_86_490,VGND,li1,233.6800,244.8000,0.000510
FILLER_86_468,VGND,li1,222.6400,244.8000,0.000512
FILLER_86_454,VGND,li1,214.8200,244.8000,0.000492
FILLER_86_446,VGND,li1,210.9100,244.8000,0.000463
FILLER_86_432,VGND,li1,204.4700,244.8000,0.000401
FILLER_86_421,VGND,li1,199.4100,244.8000,0.000369
FILLER_86_412,VGND,li1,195.2700,244.8000,0.000329
FILLER_86_408,VGND,li1,194.1200,244.8000,0.000329
FILLER_86_395,VGND,li1,187.6800,244.8000,0.000275
FILLER_86_383,VGND,li1,184.4600,244.8000,0.000248
FILLER_86_371,VGND,li1,178.9400,244.8000,0.000197
FILLER_86_365,VGND,li1,173.6500,244.8000,0.000251
FILLER_86_362,VGND,li1,172.5000,244.8000,0.000274
FILLER_86_350,VGND,li1,169.2800,244.8000,0.000293
FILLER_86_338,VGND,li1,163.7600,244.8000,0.000356
FILLER_86_326,VGND,li1,158.2400,244.8000,0.000407
FILLER_86_309,VGND,li1,148.5800,244.8000,0.000481
FILLER_86_304,VGND,li1,146.2800,244.8000,0.000487
FILLER_86_292,VGND,li1,142.6000,244.8000,0.000493
FILLER_86_280,VGND,li1,137.0800,244.8000,0.000501
FILLER_86_273,VGND,li1,131.5600,244.8000,0.000506
FILLER_86_261,VGND,li1,128.3400,244.8000,0.000507
FILLER_86_253,VGND,li1,122.5900,244.8000,0.000512
FILLER_86_244,VGND,li1,119.6000,244.8000,0.000513
FILLER_86_232,VGND,li1,115.0000,244.8000,0.000514
FILLER_86_220,VGND,li1,109.4800,244.8000,0.000511
FILLER_86_213,VGND,li1,103.7300,244.8000,0.000507
FILLER_86_209,VGND,li1,102.5800,244.8000,0.000504
FILLER_86_197,VGND,li1,98.9000,244.8000,0.000494
FILLER_86_190,VGND,li1,94.3000,244.8000,0.000480
FILLER_86_181,VGND,li1,90.1600,244.8000,0.000461
FILLER_86_169,VGND,li1,86.0200,244.8000,0.000436
FILLER_86_151,VGND,li1,77.7400,244.8000,0.000392
FILLER_86_141,VGND,li1,71.7600,244.8000,0.000364
FILLER_86_139,VGND,li1,69.6900,244.8000,0.000352
FILLER_86_127,VGND,li1,66.7000,244.8000,0.000330
FILLER_86_103,VGND,li1,55.6600,244.8000,0.000270
FILLER_86_93,VGND,li1,48.5300,244.8000,0.000230
FILLER_86_85,VGND,li1,46.4600,244.8000,0.000217
FILLER_86_83,VGND,li1,43.9300,244.8000,0.000201
FILLER_86_77,VGND,li1,42.3200,244.8000,0.000180
FILLER_86_65,VGND,li1,38.1800,244.8000,0.000162
FILLER_86_53,VGND,li1,32.6600,244.8000,0.000124
FILLER_86_41,VGND,li1,27.1400,244.8000,0.000085
FILLER_86_29,VGND,li1,21.6200,244.8000,0.000072
FILLER_86_27,VGND,li1,18.1700,244.8000,0.000072
FILLER_86_19,VGND,li1,16.1000,244.8000,0.000072
FILLER_86_7,VGND,li1,11.5000,244.8000,0.000073
FILLER_85_816,VGND,li1,381.8000,244.8000,0.000938
FILLER_85_804,VGND,li1,378.1200,244.8000,0.000935
FILLER_85_792,VGND,li1,372.6000,244.8000,0.000930
FILLER_85_783,VGND,li1,365.9300,244.8000,0.000908
FILLER_85_779,VGND,li1,364.7800,244.8000,0.000908
FILLER_85_771,VGND,li1,360.4100,244.8000,0.000885
FILLER_85_763,VGND,li1,356.7300,244.8000,0.000842
FILLER_85_743,VGND,li1,347.9900,244.8000,0.000699
FILLER_85_729,VGND,li1,341.0900,244.8000,0.000554
FILLER_85_721,VGND,li1,337.6400,244.8000,0.000435
FILLER_85_706,VGND,li1,330.9700,244.8000,0.000343
FILLER_85_702,VGND,li1,328.6700,244.8000,0.000350
FILLER_85_698,VGND,li1,327.5200,244.8000,0.000357
FILLER_85_671,VGND,li1,314.4100,244.8000,0.000391
FILLER_85_665,VGND,li1,312.8000,244.8000,0.000398
FILLER_85_641,VGND,li1,300.6100,244.8000,0.000427
FILLER_85_617,VGND,li1,290.0300,244.8000,0.000447
FILLER_85_615,VGND,li1,288.6500,244.8000,0.000451
FILLER_85_609,VGND,li1,287.0400,244.8000,0.000451
FILLER_85_597,VGND,li1,280.6000,244.8000,0.000463
FILLER_85_589,VGND,li1,278.3000,244.8000,0.000467
FILLER_85_566,VGND,li1,266.3400,244.8000,0.000485
FILLER_85_561,VGND,li1,264.0400,244.8000,0.000487
FILLER_85_551,VGND,li1,259.6700,244.8000,0.000492
FILLER_85_543,VGND,li1,257.1400,244.8000,0.000495
FILLER_85_531,VGND,li1,252.5400,244.8000,0.000499
FILLER_85_525,VGND,li1,247.7100,244.8000,0.000504
FILLER_85_509,VGND,li1,239.8900,244.8000,0.000509
FILLER_85_505,VGND,li1,238.7400,244.8000,0.000509
FILLER_85_503,VGND,li1,237.1300,244.8000,0.000509
FILLER_85_499,VGND,li1,235.9800,244.8000,0.000509
FILLER_85_476,VGND,li1,225.4000,244.8000,0.000512
FILLER_85_464,VGND,li1,221.7200,244.8000,0.000512
FILLER_85_452,VGND,li1,216.2000,244.8000,0.000492
FILLER_85_446,VGND,li1,211.1400,244.8000,0.000463
FILLER_85_440,VGND,li1,208.3800,244.8000,0.000444
FILLER_85_432,VGND,li1,206.0800,244.8000,0.000426
FILLER_85_424,VGND,li1,201.0200,244.8000,0.000386
FILLER_85_417,VGND,li1,197.5700,244.8000,0.000354
FILLER_85_405,VGND,li1,194.5800,244.8000,0.000329
FILLER_85_393,VGND,li1,189.0600,244.8000,0.000275
FILLER_85_389,VGND,li1,185.1500,244.8000,0.000248
FILLER_85_381,VGND,li1,182.6200,244.8000,0.000233
FILLER_85_374,VGND,li1,178.2500,244.8000,0.000197
FILLER_85_366,VGND,li1,175.7200,244.8000,0.000231
FILLER_85_354,VGND,li1,171.1200,244.8000,0.000274
FILLER_85_346,VGND,li1,164.9100,244.8000,0.000356
FILLER_85_337,VGND,li1,161.2300,244.8000,0.000386
FILLER_85_334,VGND,li1,159.6200,244.8000,0.000407
FILLER_85_322,VGND,li1,156.4000,244.8000,0.000425
FILLER_85_292,VGND,li1,140.0700,244.8000,0.000497
FILLER_85_288,VGND,li1,138.9200,244.8000,0.000497
FILLER_85_271,VGND,li1,130.4100,244.8000,0.000506
FILLER_85_263,VGND,li1,128.3400,244.8000,0.000507
FILLER_85_251,VGND,li1,123.7400,244.8000,0.000510
FILLER_85_225,VGND,li1,110.4000,244.8000,0.000511
FILLER_85_216,VGND,li1,105.1100,244.8000,0.000507
FILLER_85_212,VGND,li1,103.9600,244.8000,0.000507
FILLER_85_191,VGND,li1,93.6100,244.8000,0.000471
FILLER_85_187,VGND,li1,92.4600,244.8000,0.000471
FILLER_85_176,VGND,li1,87.4000,244.8000,0.000448
FILLER_85_167,VGND,li1,82.5700,244.8000,0.000424
FILLER_85_161,VGND,li1,80.2700,244.8000,0.000412
FILLER_85_149,VGND,li1,76.8200,244.8000,0.000392
FILLER_85_137,VGND,li1,71.3000,244.8000,0.000352
FILLER_85_125,VGND,li1,65.7800,244.8000,0.000330
FILLER_85_113,VGND,li1,60.2600,244.8000,0.000298
FILLER_85_104,VGND,li1,55.2000,244.8000,0.000270
FILLER_85_88,VGND,li1,46.6900,244.8000,0.000217
FILLER_85_80,VGND,li1,44.1600,244.8000,0.000201
FILLER_85_69,VGND,li1,38.1800,244.8000,0.000162
FILLER_85_57,VGND,li1,34.5000,244.8000,0.000137
FILLER_85_55,VGND,li1,31.0500,244.8000,0.000105
FILLER_85_51,VGND,li1,29.9000,244.8000,0.000105
FILLER_85_39,VGND,li1,26.2200,244.8000,0.000071
FILLER_85_27,VGND,li1,20.7000,244.8000,0.000072
FILLER_85_15,VGND,li1,15.1800,244.8000,0.000072
FILLER_85_3,VGND,li1,9.6600,244.8000,0.000073
FILLER_84_813,VGND,li1,381.3400,239.3600,0.000440
FILLER_84_809,VGND,li1,378.3500,239.3600,0.000439
FILLER_84_801,VGND,li1,375.8200,239.3600,0.000435
FILLER_84_789,VGND,li1,371.2200,239.3600,0.000431
FILLER_84_777,VGND,li1,365.7000,239.3600,0.000422
FILLER_84_739,VGND,li1,346.1500,239.3600,0.000335
FILLER_84_730,VGND,li1,342.7000,239.3600,0.000317
FILLER_84_719,VGND,li1,338.1000,239.3600,0.000262
FILLER_84_705,VGND,li1,330.7400,239.3600,0.000206
FILLER_84_701,VGND,li1,328.2100,239.3600,0.000236
FILLER_84_697,VGND,li1,326.8300,239.3600,0.000256
FILLER_84_685,VGND,li1,323.3800,239.3600,0.000275
FILLER_84_680,VGND,li1,318.7800,239.3600,0.000301
FILLER_84_672,VGND,li1,316.4800,239.3600,0.000316
FILLER_84_660,VGND,li1,311.8800,239.3600,0.000355
FILLER_84_649,VGND,li1,304.2900,239.3600,0.000401
FILLER_84_645,VGND,li1,303.1400,239.3600,0.000417
FILLER_84_642,VGND,li1,301.3000,239.3600,0.000431
FILLER_84_630,VGND,li1,298.0800,239.3600,0.000444
FILLER_84_623,VGND,li1,292.3300,239.3600,0.000482
FILLER_84_609,VGND,li1,286.3500,239.3600,0.000520
FILLER_84_601,VGND,li1,283.8200,239.3600,0.000535
FILLER_84_589,VGND,li1,279.2200,239.3600,0.000562
FILLER_84_587,VGND,li1,275.7700,239.3600,0.000578
FILLER_84_583,VGND,li1,274.6200,239.3600,0.000578
FILLER_84_577,VGND,li1,271.1700,239.3600,0.000582
FILLER_84_565,VGND,li1,265.6500,239.3600,0.000581
FILLER_84_557,VGND,li1,263.5800,239.3600,0.000579
FILLER_84_548,VGND,li1,258.2900,239.3600,0.000575
FILLER_84_540,VGND,li1,255.7600,239.3600,0.000572
FILLER_84_520,VGND,li1,245.6400,239.3600,0.000557
FILLER_84_509,VGND,li1,239.8900,239.3600,0.000551
FILLER_84_501,VGND,li1,236.2100,239.3600,0.000542
FILLER_84_491,VGND,li1,232.0700,239.3600,0.000530
FILLER_84_483,VGND,li1,227.9300,239.3600,0.000516
FILLER_84_477,VGND,li1,226.3200,239.3600,0.000503
FILLER_84_475,VGND,li1,224.2500,239.3600,0.000495
FILLER_84_469,VGND,li1,222.6400,239.3600,0.000495
FILLER_84_461,VGND,li1,217.8100,239.3600,0.000474
FILLER_84_457,VGND,li1,216.6600,239.3600,0.000466
FILLER_84_445,VGND,li1,212.9800,239.3600,0.000444
FILLER_84_433,VGND,li1,207.4600,239.3600,0.000425
FILLER_84_421,VGND,li1,201.9400,239.3600,0.000399
FILLER_84_417,VGND,li1,198.0300,239.3600,0.000380
FILLER_84_405,VGND,li1,194.5800,239.3600,0.000364
FILLER_84_386,VGND,li1,183.3100,239.3600,0.000278
FILLER_84_377,VGND,li1,179.4000,239.3600,0.000219
FILLER_84_369,VGND,li1,175.4900,239.3600,0.000255
FILLER_84_365,VGND,li1,174.3400,239.3600,0.000255
FILLER_84_362,VGND,li1,172.5000,239.3600,0.000271
FILLER_84_350,VGND,li1,169.2800,239.3600,0.000297
FILLER_84_336,VGND,li1,160.5400,239.3600,0.000371
FILLER_84_328,VGND,li1,158.2400,239.3600,0.000387
FILLER_84_316,VGND,li1,153.6400,239.3600,0.000426
FILLER_84_307,VGND,li1,146.9700,239.3600,0.000468
FILLER_84_302,VGND,li1,144.9000,239.3600,0.000479
FILLER_84_294,VGND,li1,141.2200,239.3600,0.000489
FILLER_84_282,VGND,li1,138.0000,239.3600,0.000498
FILLER_84_273,VGND,li1,131.5600,239.3600,0.000515
FILLER_84_265,VGND,li1,129.2600,239.3600,0.000519
FILLER_84_253,VGND,li1,124.6600,239.3600,0.000526
FILLER_84_249,VGND,li1,120.7500,239.3600,0.000533
FILLER_84_241,VGND,li1,118.2200,239.3600,0.000537
FILLER_84_223,VGND,li1,110.8600,239.3600,0.000523
FILLER_84_212,VGND,li1,103.2700,239.3600,0.000504
FILLER_84_204,VGND,li1,101.2000,239.3600,0.000498
FILLER_84_197,VGND,li1,96.8300,239.3600,0.000478
FILLER_84_195,VGND,li1,95.4500,239.3600,0.000478
FILLER_84_187,VGND,li1,93.3800,239.3600,0.000470
FILLER_84_180,VGND,li1,88.5500,239.3600,0.000445
FILLER_84_168,VGND,li1,85.5600,239.3600,0.000436
FILLER_84_157,VGND,li1,78.6600,239.3600,0.000404
FILLER_84_148,VGND,li1,74.0600,239.3600,0.000380
FILLER_84_133,VGND,li1,66.9300,239.3600,0.000342
FILLER_84_121,VGND,li1,63.9400,239.3600,0.000327
FILLER_84_112,VGND,li1,57.2700,239.3600,0.000281
FILLER_84_104,VGND,li1,53.8200,239.3600,0.000269
FILLER_84_85,VGND,li1,46.0000,239.3600,0.000209
FILLER_84_78,VGND,li1,42.7800,239.3600,0.000197
FILLER_84_65,VGND,li1,36.8000,239.3600,0.000157
FILLER_84_53,VGND,li1,32.6600,239.3600,0.000127
FILLER_84_41,VGND,li1,27.1400,239.3600,0.000087
FILLER_84_29,VGND,li1,21.6200,239.3600,0.000072
FILLER_84_27,VGND,li1,18.1700,239.3600,0.000072
FILLER_84_15,VGND,li1,15.1800,239.3600,0.000072
FILLER_84_3,VGND,li1,9.6600,239.3600,0.000072
FILLER_83_822,VGND,li1,384.1000,239.3600,0.000440
FILLER_83_801,VGND,li1,374.2100,239.3600,0.000435
FILLER_83_793,VGND,li1,372.1400,239.3600,0.000431
FILLER_83_781,VGND,li1,365.4700,239.3600,0.000422
FILLER_83_769,VGND,li1,361.1000,239.3600,0.000410
FILLER_83_757,VGND,li1,356.5000,239.3600,0.000397
FILLER_83_729,VGND,li1,341.7800,239.3600,0.000299
FILLER_83_727,VGND,li1,340.1700,239.3600,0.000281
FILLER_83_721,VGND,li1,338.5600,239.3600,0.000281
FILLER_83_685,VGND,li1,322.4600,239.3600,0.000275
FILLER_83_673,VGND,li1,317.8600,239.3600,0.000316
FILLER_83_670,VGND,li1,314.1800,239.3600,0.000332
FILLER_83_658,VGND,li1,310.9600,239.3600,0.000355
FILLER_83_646,VGND,li1,305.4400,239.3600,0.000401
FILLER_83_634,VGND,li1,299.9200,239.3600,0.000431
FILLER_83_617,VGND,li1,289.5700,239.3600,0.000503
FILLER_83_599,VGND,li1,281.9800,239.3600,0.000546
FILLER_83_577,VGND,li1,271.1700,239.3600,0.000582
FILLER_83_573,VGND,li1,270.0200,239.3600,0.000582
FILLER_83_561,VGND,li1,266.3400,239.3600,0.000581
FILLER_83_556,VGND,li1,262.2000,239.3600,0.000579
FILLER_83_548,VGND,li1,257.8300,239.3600,0.000575
FILLER_83_540,VGND,li1,255.7600,239.3600,0.000572
FILLER_83_531,VGND,li1,250.2400,239.3600,0.000564
FILLER_83_523,VGND,li1,247.9400,239.3600,0.000561
FILLER_83_511,VGND,li1,243.3400,239.3600,0.000554
FILLER_83_503,VGND,li1,237.1300,239.3600,0.000542
FILLER_83_499,VGND,li1,235.9800,239.3600,0.000542
FILLER_83_479,VGND,li1,226.0900,239.3600,0.000503
FILLER_83_467,VGND,li1,223.1000,239.3600,0.000495
FILLER_83_453,VGND,li1,214.1300,239.3600,0.000457
FILLER_83_449,VGND,li1,212.9800,239.3600,0.000444
FILLER_83_447,VGND,li1,211.3700,239.3600,0.000444
FILLER_83_435,VGND,li1,208.3800,239.3600,0.000425
FILLER_83_427,VGND,li1,202.6300,239.3600,0.000399
FILLER_83_415,VGND,li1,199.1800,239.3600,0.000380
FILLER_83_393,VGND,li1,186.7600,239.3600,0.000299
FILLER_83_391,VGND,li1,185.6100,239.3600,0.000299
FILLER_83_379,VGND,li1,182.6200,239.3600,0.000256
FILLER_83_370,VGND,li1,176.4100,239.3600,0.000238
FILLER_83_355,VGND,li1,170.6600,239.3600,0.000297
FILLER_83_343,VGND,li1,166.0600,239.3600,0.000330
FILLER_83_335,VGND,li1,159.8500,239.3600,0.000387
FILLER_83_331,VGND,li1,158.7000,239.3600,0.000387
FILLER_83_323,VGND,li1,154.3300,239.3600,0.000426
FILLER_83_313,VGND,li1,150.8800,239.3600,0.000455
FILLER_83_299,VGND,li1,143.2900,239.3600,0.000484
FILLER_83_293,VGND,li1,141.6800,239.3600,0.000489
FILLER_83_281,VGND,li1,137.5400,239.3600,0.000498
FILLER_83_279,VGND,li1,134.0900,239.3600,0.000509
FILLER_83_266,VGND,li1,128.3400,239.3600,0.000519
FILLER_83_254,VGND,li1,125.1200,239.3600,0.000526
FILLER_83_242,VGND,li1,117.3000,239.3600,0.000537
FILLER_83_237,VGND,li1,115.0000,239.3600,0.000533
FILLER_83_225,VGND,li1,111.7800,239.3600,0.000523
FILLER_83_223,VGND,li1,108.3300,239.3600,0.000515
FILLER_83_217,VGND,li1,106.7200,239.3600,0.000509
FILLER_83_205,VGND,li1,102.5800,239.3600,0.000498
FILLER_83_193,VGND,li1,97.0600,239.3600,0.000478
FILLER_83_181,VGND,li1,91.5400,239.3600,0.000456
FILLER_83_162,VGND,li1,81.4200,239.3600,0.000416
FILLER_83_150,VGND,li1,77.2800,239.3600,0.000391
FILLER_83_144,VGND,li1,72.4500,239.3600,0.000370
FILLER_83_136,VGND,li1,68.3100,239.3600,0.000342
FILLER_83_130,VGND,li1,66.7000,239.3600,0.000342
FILLER_83_119,VGND,li1,60.4900,239.3600,0.000308
FILLER_83_111,VGND,li1,56.8100,239.3600,0.000281
FILLER_83_103,VGND,li1,54.7400,239.3600,0.000269
FILLER_83_96,VGND,li1,50.1400,239.3600,0.000239
FILLER_83_84,VGND,li1,46.9200,239.3600,0.000226
FILLER_83_69,VGND,li1,37.4900,239.3600,0.000157
FILLER_83_57,VGND,li1,34.5000,239.3600,0.000140
FILLER_83_55,VGND,li1,31.0500,239.3600,0.000107
FILLER_83_51,VGND,li1,29.9000,239.3600,0.000107
FILLER_83_39,VGND,li1,26.2200,239.3600,0.000072
FILLER_83_27,VGND,li1,20.7000,239.3600,0.000072
FILLER_83_15,VGND,li1,15.1800,239.3600,0.000072
FILLER_83_3,VGND,li1,9.6600,239.3600,0.000072
FILLER_82_813,VGND,li1,380.4200,233.9200,0.000577
FILLER_82_811,VGND,li1,378.8100,233.9200,0.000573
FILLER_82_772,VGND,li1,360.8700,233.9200,0.000497
FILLER_82_765,VGND,li1,357.8800,233.9200,0.000476
FILLER_82_757,VGND,li1,355.5800,233.9200,0.000458
FILLER_82_755,VGND,li1,353.0500,233.9200,0.000427
FILLER_82_751,VGND,li1,351.9000,233.9200,0.000427
FILLER_82_739,VGND,li1,348.2200,233.9200,0.000389
FILLER_82_727,VGND,li1,341.7800,233.9200,0.000322
FILLER_82_701,VGND,li1,328.4400,233.9200,0.000278
FILLER_82_698,VGND,li1,327.0600,233.9200,0.000297
FILLER_82_679,VGND,li1,318.0900,233.9200,0.000361
FILLER_82_673,VGND,li1,316.4800,233.9200,0.000361
FILLER_82_642,VGND,li1,301.3000,233.9200,0.000428
FILLER_82_630,VGND,li1,298.0800,233.9200,0.000438
FILLER_82_626,VGND,li1,293.7100,233.9200,0.000450
FILLER_82_618,VGND,li1,290.2600,233.9200,0.000455
FILLER_82_606,VGND,li1,287.0400,233.9200,0.000458
FILLER_82_594,VGND,li1,281.5200,233.9200,0.000467
FILLER_82_587,VGND,li1,275.7700,233.9200,0.000477
FILLER_82_581,VGND,li1,274.1600,233.9200,0.000477
FILLER_82_569,VGND,li1,270.0200,233.9200,0.000480
FILLER_82_557,VGND,li1,264.5000,233.9200,0.000485
FILLER_82_545,VGND,li1,258.9800,233.9200,0.000489
FILLER_82_533,VGND,li1,251.3900,233.9200,0.000496
FILLER_82_531,VGND,li1,250.0100,233.9200,0.000498
FILLER_82_527,VGND,li1,248.8600,233.9200,0.000498
FILLER_82_501,VGND,li1,238.7400,233.9200,0.000487
FILLER_82_489,VGND,li1,233.2200,233.9200,0.000471
FILLER_82_477,VGND,li1,227.7000,233.9200,0.000454
FILLER_82_474,VGND,li1,224.0200,233.9200,0.000449
FILLER_82_462,VGND,li1,220.8000,233.9200,0.000440
FILLER_82_455,VGND,li1,215.0500,233.9200,0.000414
FILLER_82_446,VGND,li1,211.1400,233.9200,0.000388
FILLER_82_419,VGND,li1,198.4900,233.9200,0.000288
