Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_103_259,VPWR,li1,124.8900,291.0400,1.799910
FILLER_103_237,VPWR,li1,114.7700,291.0400,1.799908
FILLER_103_231,VPWR,li1,113.1600,291.0400,1.799908
FILLER_103_222,VPWR,li1,108.1000,291.0400,1.799909
FILLER_103_213,VPWR,li1,103.7300,291.0400,1.799909
FILLER_103_209,VPWR,li1,102.5800,291.0400,1.799909
FILLER_103_203,VPWR,li1,99.1300,291.0400,1.799910
FILLER_103_197,VPWR,li1,96.8300,291.0400,1.799910
FILLER_103_169,VPWR,li1,83.9500,291.0400,1.799916
FILLER_103_155,VPWR,li1,77.0500,291.0400,1.799919
FILLER_103_147,VPWR,li1,73.3700,291.0400,1.799922
FILLER_103_113,VPWR,li1,57.9600,291.0400,1.799940
FILLER_103_111,VPWR,li1,56.8100,291.0400,1.799942
FILLER_103_105,VPWR,li1,55.2000,291.0400,1.799942
FILLER_103_93,VPWR,li1,51.0600,291.0400,1.799947
FILLER_103_81,VPWR,li1,45.5400,291.0400,1.799956
FILLER_103_69,VPWR,li1,40.0200,291.0400,1.799961
FILLER_103_57,VPWR,li1,34.5000,291.0400,1.799968
FILLER_103_55,VPWR,li1,31.0500,291.0400,1.799974
FILLER_103_51,VPWR,li1,29.9000,291.0400,1.799974
FILLER_103_39,VPWR,li1,26.2200,291.0400,1.799979
FILLER_103_27,VPWR,li1,20.7000,291.0400,1.799986
FILLER_103_15,VPWR,li1,15.1800,291.0400,1.799985
FILLER_103_3,VPWR,li1,9.6600,291.0400,1.799985
FILLER_102_821,VPWR,li1,383.8700,291.0400,1.799980
FILLER_102_813,VPWR,li1,381.3400,291.0400,1.799980
FILLER_102_811,VPWR,li1,378.8100,291.0400,1.799980
FILLER_102_805,VPWR,li1,377.2000,291.0400,1.799980
FILLER_102_793,VPWR,li1,373.0600,291.0400,1.799980
FILLER_102_781,VPWR,li1,367.5400,291.0400,1.799980
FILLER_102_769,VPWR,li1,362.0200,291.0400,1.799980
FILLER_102_757,VPWR,li1,356.5000,291.0400,1.799980
FILLER_102_750,VPWR,li1,351.9000,291.0400,1.799980
FILLER_102_738,VPWR,li1,347.7600,291.0400,1.799980
FILLER_102_726,VPWR,li1,342.2400,291.0400,1.799980
FILLER_102_704,VPWR,li1,329.5900,291.0400,1.799982
FILLER_102_674,VPWR,li1,317.4000,291.0400,1.799969
FILLER_102_667,VPWR,li1,312.8000,291.0400,1.799965
FILLER_102_659,VPWR,li1,310.5000,291.0400,1.799963
FILLER_102_630,VPWR,li1,296.2400,291.0400,1.799951
FILLER_102_618,VPWR,li1,292.5600,291.0400,1.799948
FILLER_102_607,VPWR,li1,284.9700,291.0400,1.799943
FILLER_102_603,VPWR,li1,283.8200,291.0400,1.799943
FILLER_102_587,VPWR,li1,275.7700,291.0400,1.799939
FILLER_102_581,VPWR,li1,274.1600,291.0400,1.799938
FILLER_102_569,VPWR,li1,270.0200,291.0400,1.799937
FILLER_102_557,VPWR,li1,264.5000,291.0400,1.799935
FILLER_102_545,VPWR,li1,258.9800,291.0400,1.799933
FILLER_102_533,VPWR,li1,253.4600,291.0400,1.799932
FILLER_102_529,VPWR,li1,249.5500,291.0400,1.799931
FILLER_102_521,VPWR,li1,247.0200,291.0400,1.799931
FILLER_102_509,VPWR,li1,242.4200,291.0400,1.799929
FILLER_102_501,VPWR,li1,236.9000,291.0400,1.799929
FILLER_102_489,VPWR,li1,233.2200,291.0400,1.799929
FILLER_102_477,VPWR,li1,227.7000,291.0400,1.799929
FILLER_102_458,VPWR,li1,217.5800,291.0400,1.799931
FILLER_102_445,VPWR,li1,211.6000,291.0400,1.799933
FILLER_102_433,VPWR,li1,207.4600,291.0400,1.799936
FILLER_102_421,VPWR,li1,201.9400,291.0400,1.799938
FILLER_102_419,VPWR,li1,198.4900,291.0400,1.799940
FILLER_102_415,VPWR,li1,197.3400,291.0400,1.799941
FILLER_102_409,VPWR,li1,194.3500,291.0400,1.799943
FILLER_102_397,VPWR,li1,190.9000,291.0400,1.799945
FILLER_102_389,VPWR,li1,185.1500,291.0400,1.799954
FILLER_102_377,VPWR,li1,181.7000,291.0400,1.799958
FILLER_102_365,VPWR,li1,176.1800,291.0400,1.799967
FILLER_102_361,VPWR,li1,172.2700,291.0400,1.799960
FILLER_102_354,VPWR,li1,169.2800,291.0400,1.799957
FILLER_102_347,VPWR,li1,165.6000,291.0400,1.799951
FILLER_102_333,VPWR,li1,160.5400,291.0400,1.799943
FILLER_102_321,VPWR,li1,155.9400,291.0400,1.799939
FILLER_102_309,VPWR,li1,150.4200,291.0400,1.799932
FILLER_102_305,VPWR,li1,146.5100,291.0400,1.799927
FILLER_102_297,VPWR,li1,143.9800,291.0400,1.799924
FILLER_102_285,VPWR,li1,139.3800,291.0400,1.799920
FILLER_102_261,VPWR,li1,126.0400,291.0400,1.799910
FILLER_102_253,VPWR,li1,123.7400,291.0400,1.799909
FILLER_102_250,VPWR,li1,120.9800,291.0400,1.799909
FILLER_102_238,VPWR,li1,117.7600,291.0400,1.799908
FILLER_102_226,VPWR,li1,112.2400,291.0400,1.799908
FILLER_102_214,VPWR,li1,106.7200,291.0400,1.799909
FILLER_102_202,VPWR,li1,101.2000,291.0400,1.799909
FILLER_102_193,VPWR,li1,94.9900,291.0400,1.799911
FILLER_102_181,VPWR,li1,91.5400,291.0400,1.799912
FILLER_102_172,VPWR,li1,84.8700,291.0400,1.799915
FILLER_102_168,VPWR,li1,83.7200,291.0400,1.799916
FILLER_102_156,VPWR,li1,80.0400,291.0400,1.799918
FILLER_102_144,VPWR,li1,74.5200,291.0400,1.799922
FILLER_102_138,VPWR,li1,69.4600,291.0400,1.799927
FILLER_102_133,VPWR,li1,67.1600,291.0400,1.799930
FILLER_102_121,VPWR,li1,63.9400,291.0400,1.799933
FILLER_102_115,VPWR,li1,58.6500,291.0400,1.799940
FILLER_102_109,VPWR,li1,57.0400,291.0400,1.799940
FILLER_102_97,VPWR,li1,52.9000,291.0400,1.799945
FILLER_102_85,VPWR,li1,47.3800,291.0400,1.799952
FILLER_102_83,VPWR,li1,43.9300,291.0400,1.799958
FILLER_102_77,VPWR,li1,42.3200,291.0400,1.799958
FILLER_102_65,VPWR,li1,38.1800,291.0400,1.799964
FILLER_102_53,VPWR,li1,32.6600,291.0400,1.799971
FILLER_102_41,VPWR,li1,27.1400,291.0400,1.799979
FILLER_102_29,VPWR,li1,21.6200,291.0400,1.799986
FILLER_102_27,VPWR,li1,18.1700,291.0400,1.799986
FILLER_102_19,VPWR,li1,16.1000,291.0400,1.799985
FILLER_102_7,VPWR,li1,11.5000,291.0400,1.799985
FILLER_101_817,VPWR,li1,382.0300,285.6000,1.799735
FILLER_101_809,VPWR,li1,379.5000,285.6000,1.799738
FILLER_101_797,VPWR,li1,374.9000,285.6000,1.799742
FILLER_101_785,VPWR,li1,369.3800,285.6000,1.799748
FILLER_101_783,VPWR,li1,365.9300,285.6000,1.799751
FILLER_101_771,VPWR,li1,362.9400,285.6000,1.799755
FILLER_101_759,VPWR,li1,357.4200,285.6000,1.799761
FILLER_101_747,VPWR,li1,351.9000,285.6000,1.799767
FILLER_101_729,VPWR,li1,341.0900,285.6000,1.799780
FILLER_101_703,VPWR,li1,329.1300,285.6000,1.799802
FILLER_101_697,VPWR,li1,327.5200,285.6000,1.799766
FILLER_101_688,VPWR,li1,322.4600,285.6000,1.799664
FILLER_101_657,VPWR,li1,309.5800,285.6000,1.799437
FILLER_101_632,VPWR,li1,297.1600,285.6000,1.799253
FILLER_101_608,VPWR,li1,285.4300,285.6000,1.799055
FILLER_101_604,VPWR,li1,284.2800,285.6000,1.799025
FILLER_101_597,VPWR,li1,280.3700,285.6000,1.798982
FILLER_101_589,VPWR,li1,277.1500,285.6000,1.798910
FILLER_101_577,VPWR,li1,273.7000,285.6000,1.798867
FILLER_101_572,VPWR,li1,269.1000,285.6000,1.798786
FILLER_101_565,VPWR,li1,266.1100,285.6000,1.798747
FILLER_101_544,VPWR,li1,257.1400,285.6000,1.798604
FILLER_101_532,VPWR,li1,253.0000,285.6000,1.798567
FILLER_101_515,VPWR,li1,242.6500,285.6000,1.798393
FILLER_101_478,VPWR,li1,226.7800,285.6000,1.798252
FILLER_101_466,VPWR,li1,222.6400,285.6000,1.798345
FILLER_101_454,VPWR,li1,217.1200,285.6000,1.798495
FILLER_101_449,VPWR,li1,212.5200,285.6000,1.798579
FILLER_101_436,VPWR,li1,208.8400,285.6000,1.798689
FILLER_101_415,VPWR,li1,198.2600,285.6000,1.798903
FILLER_101_403,VPWR,li1,193.6600,285.6000,1.799011
FILLER_101_380,VPWR,li1,183.0800,285.6000,1.799261
FILLER_101_371,VPWR,li1,176.8700,285.6000,1.799444
FILLER_101_359,VPWR,li1,173.4200,285.6000,1.799374
FILLER_101_337,VPWR,li1,161.0000,285.6000,1.798954
FILLER_101_334,VPWR,li1,159.6200,285.6000,1.798954
FILLER_101_306,VPWR,li1,148.1200,285.6000,1.798608
FILLER_101_293,VPWR,li1,141.6800,285.6000,1.798561
FILLER_101_281,VPWR,li1,137.5400,285.6000,1.798556
FILLER_101_272,VPWR,li1,130.8700,285.6000,1.798562
FILLER_101_260,VPWR,li1,127.8800,285.6000,1.798570
FILLER_101_248,VPWR,li1,122.3600,285.6000,1.798588
FILLER_101_237,VPWR,li1,114.7700,285.6000,1.798609
FILLER_101_225,VPWR,li1,111.7800,285.6000,1.798617
FILLER_101_216,VPWR,li1,106.7200,285.6000,1.798635
FILLER_101_204,VPWR,li1,102.1200,285.6000,1.798646
FILLER_101_199,VPWR,li1,97.2900,285.6000,1.798667
FILLER_101_193,VPWR,li1,95.6800,285.6000,1.798667
FILLER_101_181,VPWR,li1,91.5400,285.6000,1.798681
FILLER_101_169,VPWR,li1,86.0200,285.6000,1.798702
FILLER_101_167,VPWR,li1,82.5700,285.6000,1.798727
FILLER_101_161,VPWR,li1,80.9600,285.6000,1.798727
FILLER_101_149,VPWR,li1,76.8200,285.6000,1.798778
FILLER_101_137,VPWR,li1,71.3000,285.6000,1.798891
FILLER_101_125,VPWR,li1,65.7800,285.6000,1.798974
FILLER_101_113,VPWR,li1,60.2600,285.6000,1.799078
FILLER_101_111,VPWR,li1,56.8100,285.6000,1.799174
FILLER_101_105,VPWR,li1,55.2000,285.6000,1.799174
FILLER_101_93,VPWR,li1,51.0600,285.6000,1.799253
FILLER_101_81,VPWR,li1,45.5400,285.6000,1.799379
FILLER_101_69,VPWR,li1,40.0200,285.6000,1.799462
FILLER_101_57,VPWR,li1,34.5000,285.6000,1.799566
FILLER_101_54,VPWR,li1,30.8200,285.6000,1.799636
FILLER_101_42,VPWR,li1,27.6000,285.6000,1.799706
FILLER_101_30,VPWR,li1,22.0800,285.6000,1.799810
FILLER_101_18,VPWR,li1,16.5600,285.6000,1.799810
FILLER_101_6,VPWR,li1,11.0400,285.6000,1.799810
FILLER_100_819,VPWR,li1,382.4900,285.6000,1.799735
FILLER_100_813,VPWR,li1,380.8800,285.6000,1.799738
FILLER_100_811,VPWR,li1,378.8100,285.6000,1.799740
FILLER_100_805,VPWR,li1,377.2000,285.6000,1.799740
FILLER_100_793,VPWR,li1,373.0600,285.6000,1.799744
FILLER_100_781,VPWR,li1,367.5400,285.6000,1.799751
FILLER_100_769,VPWR,li1,362.0200,285.6000,1.799755
FILLER_100_757,VPWR,li1,356.5000,285.6000,1.799761
FILLER_100_752,VPWR,li1,352.3600,285.6000,1.799765
FILLER_100_722,VPWR,li1,337.8700,285.6000,1.799785
FILLER_100_717,VPWR,li1,335.8000,285.6000,1.799789
FILLER_100_709,VPWR,li1,332.1200,285.6000,1.799796
FILLER_100_701,VPWR,li1,329.8200,285.6000,1.799802
FILLER_100_698,VPWR,li1,327.0600,285.6000,1.799766
FILLER_100_690,VPWR,li1,324.7600,285.6000,1.799721
FILLER_100_678,VPWR,li1,320.1600,285.6000,1.799628
FILLER_100_672,VPWR,li1,315.1000,285.6000,1.799535
FILLER_100_662,VPWR,li1,310.2700,285.6000,1.799472
FILLER_100_654,VPWR,li1,308.2000,285.6000,1.799437
FILLER_100_645,VPWR,li1,302.6800,285.6000,1.799318
FILLER_100_643,VPWR,li1,301.5300,285.6000,1.799318
FILLER_100_631,VPWR,li1,298.5400,285.6000,1.799253
FILLER_100_619,VPWR,li1,293.0200,285.6000,1.799184
FILLER_100_613,VPWR,li1,287.7300,285.6000,1.799091
FILLER_100_609,VPWR,li1,286.5800,285.6000,1.799055
FILLER_100_587,VPWR,li1,275.7700,285.6000,1.798910
FILLER_100_583,VPWR,li1,274.6200,285.6000,1.798867
FILLER_100_564,VPWR,li1,265.1900,285.6000,1.798747
FILLER_100_558,VPWR,li1,263.5800,285.6000,1.798719
FILLER_100_533,VPWR,li1,251.1600,285.6000,1.798540
FILLER_100_531,VPWR,li1,250.0100,285.6000,1.798506
FILLER_100_527,VPWR,li1,248.8600,285.6000,1.798506
FILLER_100_516,VPWR,li1,244.2600,285.6000,1.798430
FILLER_100_494,VPWR,li1,232.9900,285.6000,1.798278
FILLER_100_490,VPWR,li1,231.8400,285.6000,1.798255
FILLER_100_477,VPWR,li1,225.6300,285.6000,1.798299
FILLER_100_475,VPWR,li1,224.2500,285.6000,1.798345
FILLER_100_469,VPWR,li1,222.6400,285.6000,1.798345
FILLER_100_442,VPWR,li1,210.2200,285.6000,1.798626
FILLER_100_409,VPWR,li1,194.5800,285.6000,1.799011
FILLER_100_384,VPWR,li1,184.0000,285.6000,1.799261
FILLER_100_365,VPWR,li1,174.8000,285.6000,1.799374
FILLER_100_352,VPWR,li1,170.2000,285.6000,1.799274
FILLER_100_329,VPWR,li1,157.5500,285.6000,1.798890
FILLER_100_305,VPWR,li1,146.5100,285.6000,1.798608
FILLER_100_265,VPWR,li1,128.8000,285.6000,1.798570
FILLER_100_253,VPWR,li1,124.6600,285.6000,1.798580
FILLER_100_235,VPWR,li1,114.5400,285.6000,1.798609
FILLER_100_230,VPWR,li1,111.7800,285.6000,1.798617
FILLER_100_222,VPWR,li1,109.4800,285.6000,1.798626
FILLER_100_208,VPWR,li1,101.6600,285.6000,1.798653
FILLER_100_197,VPWR,li1,96.6000,285.6000,1.798667
FILLER_100_184,VPWR,li1,92.9200,285.6000,1.798681
FILLER_100_177,VPWR,li1,87.4000,285.6000,1.798695
FILLER_100_169,VPWR,li1,83.7200,285.6000,1.798715
FILLER_100_161,VPWR,li1,81.4200,285.6000,1.798727
FILLER_100_153,VPWR,li1,76.1300,285.6000,1.798778
FILLER_100_141,VPWR,li1,73.1400,285.6000,1.798835
FILLER_100_139,VPWR,li1,69.6900,285.6000,1.798930
FILLER_100_133,VPWR,li1,68.0800,285.6000,1.798930
FILLER_100_121,VPWR,li1,63.0200,285.6000,1.799026
FILLER_100_109,VPWR,li1,58.4200,285.6000,1.799135
FILLER_100_97,VPWR,li1,52.9000,285.6000,1.799218
FILLER_100_85,VPWR,li1,47.3800,285.6000,1.799322
FILLER_100_83,VPWR,li1,43.9300,285.6000,1.799418
FILLER_100_77,VPWR,li1,42.3200,285.6000,1.799418
FILLER_100_65,VPWR,li1,38.1800,285.6000,1.799497
FILLER_100_53,VPWR,li1,32.6600,285.6000,1.799601
FILLER_100_41,VPWR,li1,27.1400,285.6000,1.799706
FILLER_100_29,VPWR,li1,21.6200,285.6000,1.799810
FILLER_100_26,VPWR,li1,17.9400,285.6000,1.799810
FILLER_100_18,VPWR,li1,15.6400,285.6000,1.799810
FILLER_100_6,VPWR,li1,11.0400,285.6000,1.799810
FILLER_99_817,VPWR,li1,382.0300,280.1600,1.798665
FILLER_99_809,VPWR,li1,379.5000,280.1600,1.798667
FILLER_99_797,VPWR,li1,374.9000,280.1600,1.798671
FILLER_99_785,VPWR,li1,369.3800,280.1600,1.798678
FILLER_99_783,VPWR,li1,365.9300,280.1600,1.798692
FILLER_99_771,VPWR,li1,362.9400,280.1600,1.798709
FILLER_99_759,VPWR,li1,357.4200,280.1600,1.798745
FILLER_99_747,VPWR,li1,351.9000,280.1600,1.798775
FILLER_99_735,VPWR,li1,344.3100,280.1600,1.798898
FILLER_99_727,VPWR,li1,340.1700,280.1600,1.799007
FILLER_99_719,VPWR,li1,338.1000,280.1600,1.799079
FILLER_99_707,VPWR,li1,333.5000,280.1600,1.799183
FILLER_99_693,VPWR,li1,324.7600,280.1600,1.799137
FILLER_99_685,VPWR,li1,322.4600,280.1600,1.799011
FILLER_99_673,VPWR,li1,317.8600,280.1600,1.798838
FILLER_99_668,VPWR,li1,313.7200,280.1600,1.798683
FILLER_99_653,VPWR,li1,307.7400,280.1600,1.798377
FILLER_99_641,VPWR,li1,303.1400,280.1600,1.798196
FILLER_99_629,VPWR,li1,297.6200,280.1600,1.797977
FILLER_99_617,VPWR,li1,292.1000,280.1600,1.797768
FILLER_99_615,VPWR,li1,288.6500,280.1600,1.797645
FILLER_99_609,VPWR,li1,287.0400,280.1600,1.797550
FILLER_99_587,VPWR,li1,276.4600,280.1600,1.797145
FILLER_99_575,VPWR,li1,272.7800,280.1600,1.796968
FILLER_99_569,VPWR,li1,267.4900,280.1600,1.796782
FILLER_99_561,VPWR,li1,265.4200,280.1600,1.796699
FILLER_99_557,VPWR,li1,262.4300,280.1600,1.796578
FILLER_99_539,VPWR,li1,253.9200,280.1600,1.796217
FILLER_99_533,VPWR,li1,251.3900,280.1600,1.796134
FILLER_99_512,VPWR,li1,242.8800,280.1600,1.795795
FILLER_99_496,VPWR,li1,235.5200,280.1600,1.795461
FILLER_99_474,VPWR,li1,224.0200,280.1600,1.795552
FILLER_99_466,VPWR,li1,221.7200,280.1600,1.795683
FILLER_99_449,VPWR,li1,212.5200,280.1600,1.796286
FILLER_99_446,VPWR,li1,211.1400,280.1600,1.796286
FILLER_99_432,VPWR,li1,204.4700,280.1600,1.796669
FILLER_99_422,VPWR,li1,199.8700,280.1600,1.796937
FILLER_99_414,VPWR,li1,197.8000,280.1600,1.797057
FILLER_99_393,VPWR,li1,187.6800,280.1600,1.797742
FILLER_99_380,VPWR,li1,183.0800,280.1600,1.797998
FILLER_99_368,VPWR,li1,175.0300,280.1600,1.798389
FILLER_99_364,VPWR,li1,173.8800,280.1600,1.798107
FILLER_99_346,VPWR,li1,166.5200,280.1600,1.797520
FILLER_99_337,VPWR,li1,160.7700,280.1600,1.796818
FILLER_99_334,VPWR,li1,159.6200,280.1600,1.796818
FILLER_99_326,VPWR,li1,157.3200,280.1600,1.796537
FILLER_99_314,VPWR,li1,152.7200,280.1600,1.796116
FILLER_99_304,VPWR,li1,146.0500,280.1600,1.795435
FILLER_99_289,VPWR,li1,138.9200,280.1600,1.795146
FILLER_99_281,VPWR,li1,136.6200,280.1600,1.795099
FILLER_99_277,VPWR,li1,133.6300,280.1600,1.795038
FILLER_99_264,VPWR,li1,128.3400,280.1600,1.794985
FILLER_99_256,VPWR,li1,123.5100,280.1600,1.795031
FILLER_99_250,VPWR,li1,121.9000,280.1600,1.795074
FILLER_99_240,VPWR,li1,116.6100,280.1600,1.795204
FILLER_99_222,VPWR,li1,108.1000,280.1600,1.795395
FILLER_99_209,VPWR,li1,102.3500,280.1600,1.795533
FILLER_99_201,VPWR,li1,98.4400,280.1600,1.795645
FILLER_99_166,VPWR,li1,82.3400,280.1600,1.796083
FILLER_99_147,VPWR,li1,75.9000,280.1600,1.796347
FILLER_99_139,VPWR,li1,69.6900,280.1600,1.796633
FILLER_99_113,VPWR,li1,60.2600,280.1600,1.797178
FILLER_99_111,VPWR,li1,56.8100,280.1600,1.797435
FILLER_99_105,VPWR,li1,55.2000,280.1600,1.797435
FILLER_99_93,VPWR,li1,51.0600,280.1600,1.797678
FILLER_99_81,VPWR,li1,45.5400,280.1600,1.798071
FILLER_99_69,VPWR,li1,40.0200,280.1600,1.798328
FILLER_99_57,VPWR,li1,34.5000,280.1600,1.798653
FILLER_99_54,VPWR,li1,30.8200,280.1600,1.798870
FILLER_99_42,VPWR,li1,27.6000,280.1600,1.799086
FILLER_99_30,VPWR,li1,22.0800,280.1600,1.799411
FILLER_99_18,VPWR,li1,16.5600,280.1600,1.799411
FILLER_99_6,VPWR,li1,11.0400,280.1600,1.799410
FILLER_98_821,VPWR,li1,383.8700,280.1600,1.798663
FILLER_98_813,VPWR,li1,381.3400,280.1600,1.798665
FILLER_98_811,VPWR,li1,378.8100,280.1600,1.798667
FILLER_98_799,VPWR,li1,375.8200,280.1600,1.798671
FILLER_98_777,VPWR,li1,363.4000,280.1600,1.798709
FILLER_98_769,VPWR,li1,361.1000,280.1600,1.798719
FILLER_98_757,VPWR,li1,356.5000,280.1600,1.798745
FILLER_98_755,VPWR,li1,353.0500,280.1600,1.798764
FILLER_98_747,VPWR,li1,350.9800,280.1600,1.798775
FILLER_98_743,VPWR,li1,347.5300,280.1600,1.798844
FILLER_98_737,VPWR,li1,345.9200,280.1600,1.798898
FILLER_98_726,VPWR,li1,340.8600,280.1600,1.799007
FILLER_98_712,VPWR,li1,333.7300,280.1600,1.799183
FILLER_98_704,VPWR,li1,331.2000,280.1600,1.799244
FILLER_98_684,VPWR,li1,321.5400,280.1600,1.799011
FILLER_98_672,VPWR,li1,317.4000,280.1600,1.798838
FILLER_98_660,VPWR,li1,311.8800,280.1600,1.798577
FILLER_98_648,VPWR,li1,306.3600,280.1600,1.798377
FILLER_98_632,VPWR,li1,296.7000,280.1600,1.797977
FILLER_98_601,VPWR,li1,283.8200,280.1600,1.797445
FILLER_98_589,VPWR,li1,279.2200,280.1600,1.797247
FILLER_98_587,VPWR,li1,275.7700,280.1600,1.797070
FILLER_98_574,VPWR,li1,270.0200,280.1600,1.796884
FILLER_98_562,VPWR,li1,266.8000,280.1600,1.796699
FILLER_98_558,VPWR,li1,262.4300,280.1600,1.796578
FILLER_98_550,VPWR,li1,260.3600,280.1600,1.796495
FILLER_98_533,VPWR,li1,253.4600,280.1600,1.796217
FILLER_98_530,VPWR,li1,249.7800,280.1600,1.796051
FILLER_98_511,VPWR,li1,243.3400,280.1600,1.795795
FILLER_98_499,VPWR,li1,237.8200,280.1600,1.795587
FILLER_98_492,VPWR,li1,232.7600,280.1600,1.795356
FILLER_98_464,VPWR,li1,221.7200,280.1600,1.795683
FILLER_98_454,VPWR,li1,214.8200,280.1600,1.796154
FILLER_98_447,VPWR,li1,211.8300,280.1600,1.796286
FILLER_98_433,VPWR,li1,205.3900,280.1600,1.796669
FILLER_98_421,VPWR,li1,201.9400,280.1600,1.796816
FILLER_98_419,VPWR,li1,198.4900,280.1600,1.797057
FILLER_98_413,VPWR,li1,196.8800,280.1600,1.797178
FILLER_98_401,VPWR,li1,192.7400,280.1600,1.797352
FILLER_98_389,VPWR,li1,187.2200,280.1600,1.797742
FILLER_98_377,VPWR,li1,181.7000,280.1600,1.797998
FILLER_98_365,VPWR,li1,176.1800,280.1600,1.798389
FILLER_98_361,VPWR,li1,172.2700,280.1600,1.798107
FILLER_98_347,VPWR,li1,165.3700,280.1600,1.797262
FILLER_98_343,VPWR,li1,164.2200,280.1600,1.797262
FILLER_98_332,VPWR,li1,158.4700,280.1600,1.796537
FILLER_98_326,VPWR,li1,156.8600,280.1600,1.796537
FILLER_98_314,VPWR,li1,152.7200,280.1600,1.796116
FILLER_98_307,VPWR,li1,146.9700,280.1600,1.795435
FILLER_98_291,VPWR,li1,139.6100,280.1600,1.795146
FILLER_98_283,VPWR,li1,137.5400,280.1600,1.795099
FILLER_98_271,VPWR,li1,132.9400,280.1600,1.794991
FILLER_98_244,VPWR,li1,119.6000,280.1600,1.795139
FILLER_98_236,VPWR,li1,114.3100,280.1600,1.795247
FILLER_98_226,VPWR,li1,110.4000,280.1600,1.795346
FILLER_98_185,VPWR,li1,92.4600,280.1600,1.795774
FILLER_98_173,VPWR,li1,85.5600,280.1600,1.795969
FILLER_98_165,VPWR,li1,83.2600,280.1600,1.796083
FILLER_98_159,VPWR,li1,78.8900,280.1600,1.796214
FILLER_98_153,VPWR,li1,77.2800,280.1600,1.796347
FILLER_98_141,VPWR,li1,73.1400,280.1600,1.796542
FILLER_98_139,VPWR,li1,69.6900,280.1600,1.796633
FILLER_98_135,VPWR,li1,68.5400,280.1600,1.796725
FILLER_98_126,VPWR,li1,63.9400,280.1600,1.797021
FILLER_98_113,VPWR,li1,57.7300,280.1600,1.797313
FILLER_98_109,VPWR,li1,56.5800,280.1600,1.797435
FILLER_98_97,VPWR,li1,52.9000,280.1600,1.797570
FILLER_98_85,VPWR,li1,47.3800,280.1600,1.797895
FILLER_98_83,VPWR,li1,43.9300,280.1600,1.798193
FILLER_98_77,VPWR,li1,42.3200,280.1600,1.798193
FILLER_98_65,VPWR,li1,38.1800,280.1600,1.798436
FILLER_98_53,VPWR,li1,32.6600,280.1600,1.798761
FILLER_98_41,VPWR,li1,27.1400,280.1600,1.799086
FILLER_98_29,VPWR,li1,21.6200,280.1600,1.799411
FILLER_98_27,VPWR,li1,18.1700,280.1600,1.799411
FILLER_98_15,VPWR,li1,15.1800,280.1600,1.799411
FILLER_98_3,VPWR,li1,9.6600,280.1600,1.799410
FILLER_97_817,VPWR,li1,382.0300,274.7200,1.790696
FILLER_97_805,VPWR,li1,378.5800,274.7200,1.790698
FILLER_97_764,VPWR,li1,357.6500,274.7200,1.790964
FILLER_97_732,VPWR,li1,344.0800,274.7200,1.792878
FILLER_97_724,VPWR,li1,339.4800,274.7200,1.793836
FILLER_97_712,VPWR,li1,335.8000,274.7200,1.794990
FILLER_97_680,VPWR,li1,321.0800,274.7200,1.795990
FILLER_97_664,VPWR,li1,311.4200,274.7200,1.795175
FILLER_97_659,VPWR,li1,308.8900,274.7200,1.794800
FILLER_97_653,VPWR,li1,307.2800,274.7200,1.794800
FILLER_97_634,VPWR,li1,297.3900,274.7200,1.793909
FILLER_97_629,VPWR,li1,295.0900,274.7200,1.793702
FILLER_97_617,VPWR,li1,292.1000,274.7200,1.793434
FILLER_97_614,VPWR,li1,288.4200,274.7200,1.793083
FILLER_97_606,VPWR,li1,286.1200,274.7200,1.792891
FILLER_97_594,VPWR,li1,281.5200,274.7200,1.792678
FILLER_97_573,VPWR,li1,269.3300,274.7200,1.792022
FILLER_97_569,VPWR,li1,268.1800,274.7200,1.792022
FILLER_97_558,VPWR,li1,262.6600,274.7200,1.791742
FILLER_97_551,VPWR,li1,259.2100,274.7200,1.791487
FILLER_97_542,VPWR,li1,255.5300,274.7200,1.791383
FILLER_97_530,VPWR,li1,252.0800,274.7200,1.791210
FILLER_97_518,VPWR,li1,246.5600,274.7200,1.790875
FILLER_97_503,VPWR,li1,237.1300,274.7200,1.791036
FILLER_97_495,VPWR,li1,235.0600,274.7200,1.791284
FILLER_97_461,VPWR,li1,218.2700,274.7200,1.792812
FILLER_97_449,VPWR,li1,214.8200,274.7200,1.793202
FILLER_97_447,VPWR,li1,211.3700,274.7200,1.793776
FILLER_97_441,VPWR,li1,209.7600,274.7200,1.793776
FILLER_97_429,VPWR,li1,205.6200,274.7200,1.794376
FILLER_97_407,VPWR,li1,195.5000,274.7200,1.795419
FILLER_97_393,VPWR,li1,186.5300,274.7200,1.796562
FILLER_97_376,VPWR,li1,178.7100,274.7200,1.797711
FILLER_97_372,VPWR,li1,177.5600,274.7200,1.797711
FILLER_97_360,VPWR,li1,171.3500,274.7200,1.797931
FILLER_97_351,VPWR,li1,167.2100,274.7200,1.797850
FILLER_97_345,VPWR,li1,165.6000,274.7200,1.797850
FILLER_97_340,VPWR,li1,162.3800,274.7200,1.797783
FILLER_97_335,VPWR,li1,159.8500,274.7200,1.797756
FILLER_97_326,VPWR,li1,156.1700,274.7200,1.797691
FILLER_97_314,VPWR,li1,152.7200,274.7200,1.797657
FILLER_97_303,VPWR,li1,145.5900,274.7200,1.797564
